time,throttle_left,throttle_right,omega_left,omega_right,ticks_left,ticks_right,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,ori_x,ori_y,ori_z,ori_w
1752506861.4500544,0.30000001192092896,0.30000001192092896,1.892834186553955,2.538923740386963,2,3,-0.01438897398590745,-0.021583460978861175,-0.08540122523117291,0.197509765625,-0.1402587890625,-1.1590576171875,-0.5759259872836175,-0.8110080482375049,0.0,0.10283580536653189
1752506861.5000794,0.30000001192092896,0.30000001192092896,1.5111286640167236,2.1746909618377686,3,5,-0.032774885190122525,-0.07127871372648598,-0.2586018380245033,0.049072265625,-0.027099609375,-1.330810546875,-0.4833156112583276,-0.8751931339002148,0.0,0.021047524507885777
1752506861.550096,0.30000001192092896,0.30000001192092896,1.8706424236297607,2.599473714828491,6,9,-0.028245023009373885,-0.1055191425633213,-0.29683920407964626,0.155029296875,-0.0830078125,-1.2874755859375,-0.4709419031465826,-0.8795532602884704,0.0,0.06782172348589605
1752506861.6001084,0.30000001192092896,0.30000001192092896,2.3359482288360596,3.104191780090332,9,13,-0.0834027566220191,-0.05462480865020421,-0.28284992381556956,0.033203125,-0.0291748046875,-1.350830078125,-0.659979113413328,-0.7511059366042897,0.0,0.016353649621730998
1752506861.6501093,0.30000001192092896,0.30000001192092896,3.3023746013641357,4.114348888397217,14,18,-0.05942113331217336,0.028245023009373885,-0.2897779483273028,0.1455078125,-0.10205078125,-1.3377685546875,-0.5729479942395832,-0.816930632934908,0.0,0.06599194548889462
1752506861.7001069,0.30000001192092896,0.30000001192092896,3.9499402046203613,4.986961364746094,18,24,-0.13589586542245924,0.0383705972957532,-0.318156202577287,0.0589599609375,-0.02099609375,-1.1339111328125,-0.33534387851726666,-0.9416924030455803,0.0,0.027566305288103055
1752506861.7501059,0.30000001192092896,0.30000001192092896,4.511727809906006,5.6377034187316895,23,30,-0.018385911204215073,0.09539356827694198,-0.4665758046171101,0.0753173828125,-0.0263671875,-1.281005859375,-0.330258712042039,-0.9433778950460094,0.0,0.03110193336263846
1752506861.8000977,0.30000001192092896,0.30000001192092896,4.794750213623047,6.197048664093018,28,37,-0.1871898930574071,-0.026513016881440577,-0.5158713636429041,0.0755615234375,-0.1419677734375,-1.2694091796875,-0.8810000195608673,-0.46890714712654935,0.0,0.06296866607601073
1752506861.8501024,0.30000001192092896,0.30000001192092896,4.976526737213135,6.297104358673096,34,44,-0.03370750387439431,-0.020517611053979142,-0.4142159270572802,0.0804443359375,-0.162841796875,-1.2823486328125,-0.8943498029819671,-0.4418114843816464,0.0,0.07029254707722025
1752506861.900003,0.30000001192092896,0.30000001192092896,5.235376358032227,6.5519304275512695,40,51,-0.08513476274995241,0.007061255752343471,-0.4553843804058487,0.0623779296875,0.0908203125,-1.238037109375,0.8234888075795727,-0.5655951353133893,0.0,0.04436582807750107
1752506861.9500947,0.30000001192092896,0.30000001192092896,5.311605930328369,6.589097499847412,45,58,-0.06341807053048099,0.021716692219471426,-0.4579157739774436,0.0213623046875,0.025146484375,-1.2366943359375,0.7620540720071377,-0.6473760320448986,0.0,0.013336583938270748
1752506862.000106,0.30000001192092896,0.30000001192092896,5.338169097900391,6.786164283752441,51,65,-0.17360030651516117,-0.010392036767599824,-0.5542419609386573,0.0430908203125,-0.006591796875,-1.6156005859375,-0.15120167053121636,-0.9884109203244328,0.0,0.013487305586253679
1752506862.0500956,0.30000001192092896,0.30000001192092896,5.383200168609619,7.134533405303955,57,73,-0.09499387455511121,-0.12843491594828502,-0.6183261876721895,0.0284423828125,-0.0784912109375,-1.3958740234375,-0.9397576933565772,-0.34053428079639586,0.0,0.029864383127844993
1752506862.1001246,0.30000001192092896,0.30000001192092896,5.4452805519104,7.176967620849609,63,80,-0.09779173060792655,-0.016653905076281773,-0.6048698323705539,0.0716552734375,-0.0748291015625,-1.30859375,-0.7216944326234349,-0.6910842283033545,0.0,0.03949348440813548
1752506862.1501107,0.30000001192092896,0.30000001192092896,5.469455718994141,7.126198768615723,69,88,-0.01052526800821008,0.0014655436467127959,-0.558771823119406,0.0570068359375,-0.11572265625,-1.31884765625,-0.8959952037191786,-0.44138160351989075,0.0,0.04873268909507619
1752506862.2001054,0.30000001192092896,0.30000001192092896,5.567338466644287,7.143093109130859,75,96,0.0058621745868511835,-0.0558238898156965,-0.4351332318330901,0.003662109375,0.0826416015625,-1.3238525390625,0.9985333316667877,-0.04424815354505706,0.0,0.031197539298449737
1752506862.2501016,0.30000001192092896,0.30000001192092896,5.546787738800049,7.168286323547363,81,103,-0.15508116407033584,-0.04170137831100955,-0.5561071983072009,-0.0152587890625,-0.080322265625,-1.3173828125,-0.981958181148441,0.18654220766497742,0.0,0.03098604904020258
1752506862.3001075,0.30000001192092896,0.30000001192092896,5.4784698486328125,7.281879425048828,87,111,-0.080205206847373,-0.02744563556571236,-0.5359892809750525,0.0733642578125,-0.0419921875,-1.1983642578125,-0.4964529517902571,-0.8673494884475133,0.0,0.03520414107144019
1752506862.3501048,0.30000001192092896,0.30000001192092896,5.518253803253174,7.1020379066467285,93,119,-0.07341041357625004,0.1261699848579107,-0.6068683009797078,0.1077880859375,0.0067138671875,-1.2578125,0.062110176681087245,-0.9971506547163643,0.0,0.04281235512524216
1752506862.4000967,0.30000001192092896,0.30000001192092896,5.368388652801514,7.1201348304748535,98,127,-0.15814548260437167,-0.10058958666074189,-0.6396431861698302,0.0570068359375,0.052734375,-1.29150390625,0.6787570202390937,-0.7337489084529092,0.0,0.030024103988474573
